,sell_price,rent_price,net_area,gross_area,effi_ratio,layout,orit,view,desc,upd_dt,addr,blk_num,school,ttl_flt,occu_permit_dt,facilities,prop_val,ln_amt,int_rt,rpy_prd,inc_reqr
0,Price(HK$)7.22M,,548,729,75%,2room(s),East,,,15/05/2019, 1 KIN TUNG ROAD,3Blocks, Nearby Kindergarten ISLAND; Primary 98; Secondary ISLAND,"1,240Units","30September,2004",,"$7,220,000","60%or$4,332,000",P*-3.0or2.375%,30Years(360Phase),"$40,430/Month"
0,Price(HK$)13.5M,,712,882,81%,3room(s),,Bright&OpenView,,13/05/2019,,1,,16,29/09/1978,,"$13,500,000","50%or$6,750,000",P*-3.0or2.375%,30Years(360Phase),"$62,997/Month"
0,Price(HK$)13.8M,,792,883,90%,3room(s),,Bright&OpenView,,19/05/2019, 233 ELECTRIC ROAD,14, Nearby Kindergarten EAST; Primary 14; Secondary EAST,"2,393Units","30May,1986(Block11-14),28May,1986(Block7-10),28April,1983(Block1-3),31December,1982(Block4-6)","IndoorHeatedSwimmingPool,Gymnasium,SquashCourt,SaunaRoom,Resident'sClub","$13,800,000","50%or$6,900,000",P*-3.0or2.375%,30Years(360Phase),"$64,397/Month"
0,Price(HK$)6.1M,,524,707,74%,2room(s),Northwest,,,13/05/2019, 23 HANG FU STREET,, Nearby Kindergarten TUEN MUN; Primary 71; Secondary TUEN MUN,"1,264Units","19April,2000",,"$6,100,000","60%or$3,660,000",P*-3.0or2.375%,30Years(360Phase),"$34,158/Month"
0,Price(HK$)12.5M,,748,,,,,,,20/05/2019, 1 LOHAS PARK ROAD,"4Blocks,,Tower1Diamond,Tower2Emerald,Tower3Amber,Tower5Topaz", Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"1,648units","23December,2014",,"$12,500,000","50%or$6,250,000",P*-3.0or2.375%,30Years(360Phase),"$58,330/Month"
0,Price(HK$)10.8M,,700,955,73%,,,,,20/05/2019, 23 YAT MING ROAD,, Nearby Kindergarten NORTH; Primary 81; Secondary NORTH,"2,688Units","15June,1999",,"$10,800,000","50%or$5,400,000",P*-3.0or2.375%,30Years(360Phase),"$50,397/Month"
0,Price(HK$)22M,,"1,119","1,334",84%,3room(s),East,,,18/05/2019, 1-6 YING WA TERRACE,2Blocks, Nearby Kindergarten CENTRAL & WESTERN; Primary 11; Secondary CENTRAL & WESTERN,180Units,"26November,1987",,"$22,000,000","50%or$11,000,000",P*-3.0or2.375%,30Years(360Phase),"$102,661/Month"
0,Price(HK$)8.8M,,710,859,83%,3room(s),Southeast,"Bright&OpenView,SeaView",,19/05/2019, 38 CASTLE PEAK ROAD SHAM TSENG,5, Nearby Kindergarten TSUEN WAN; Primary 62; Secondary TSUEN WAN,"1,068Units","28December,1992",,"$8,800,000","56%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)10.5M,,481,630,76%,,,,,18/05/2019, 8 OI KING STREET,7, Nearby Kindergarten KOWLOON CITY; Primary 35; Secondary KOWLOON CITY,"2,470Units","06August,2002",Clubhouse,"$10,500,000","50%or$5,250,000",P*-3.0or2.375%,30Years(360Phase),"$48,998/Month"
0,Price(HK$)39.79M,,"2,216","3,240",68%,3room(s),South,"Bright&OpenView,MountainView,OverlookingShingMunRiver","2161FeetGarden,2CoveredCarpark",13/05/2019, 1 HUNG LAM DRIVE,, Nearby Kindergarten TAI PO; Primary 84; Secondary TAI PO,286Units,"25January,2002",,"$39,800,000","50%or$19,900,000",P*-3.0or2.375%,30Years(360Phase),"$185,724/Month"
0,Price(HK$)12M,,784,,,,,,,10/05/2019, 1 LOHAS PARK ROAD,"4Blocks,,Tower1Diamond,Tower2Emerald,Tower3Amber,Tower5Topaz", Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"1,648units","23December,2014",,"$12,000,000","50%or$6,000,000",P*-3.0or2.375%,30Years(360Phase),"$55,997/Month"
0,Price(HK$)23M,,856,"1,125",76%,3room(s),,,,18/05/2019, 1 AUSTIN ROAD WEST,, Nearby Kindergarten YAU TSIM MONG; Primary 31; Secondary YAU TSIM MONG,"2,126Units","16October,2003(Block1,2),30October,2002(Block3,5,6)",,"$23,000,000","50%or$11,500,000",P*-3.0or2.375%,30Years(360Phase),"$107,328/Month"
0,Price(HK$)21.3M,,800,989,81%,2room(s),Northwest,"SeaView,ViewsoverlookingVictoriaHarbour",,13/05/2019, 5-7 TAI HANG ROAD,2, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,704Units,"06May,1993","TableTennisRoom,BadmintonCourt,ResidentialClubHouse,ChildrenPlayground,Garden,SnookerRoom,SaunaRoom","$21,300,000","50%or$10,650,000",P*-3.0or2.375%,30Years(360Phase),"$99,395/Month"
0,Price(HK$)220M,,"3,160","3,504",90%,4room(s),Southwest,Bright&OpenView,RoofTop,17/05/2019, 48 DEEP WATER BAY ROAD,58Blocks, Nearby Kindergarten SOUTH; Primary 18; Secondary SOUTH,58Units,"5November,1986",,"$220,000,000","50%or$110,000,000",P*-3.0or2.375%,30Years(360Phase),"$1,026,614/Month"
0,Price(HK$)56M,,"1,274","1,593",80%,,,,RoofTop,18/05/2019, 1 YAU CHEUNG ROAD,"6Towers(Towers1,2,3,5,6&7)", Nearby Kindergarten YAU TSIM MONG; Primary 31; Secondary YAU TSIM MONG,740Units,"21August,2012","Clubhouseandrecreationalareas/facilitiesincludeindoorswimmingpool,outdoorswimmingpoolm,childrenpool,jacuzzi,outdoorpooldeck,changingrooms,gymnasium,yoga/aerobic,spa,tabletennisroom,lounge,musicroom,library,childrenplayroom,billiardroom,videoroom,gameroom,golfroom,functionroom,children'splayarea,badmintoncourt,outdoorBBQ,podiumgardenandlandscapedpool.","$56,000,000","50%or$28,000,000",P*-3.0or2.375%,30Years(360Phase),"$261,320/Month"
0,Price(HK$)40M,,"1,734","2,145",81%,4room(s),Northwest,"Bright&OpenView,SeaView","1CoveredCarpark,Balcony",19/05/2019, 200 TIN HAU TEMPLE ROAD,3Blocks, Nearby Kindergarten EAST; Primary 14; Secondary EAST,112Units,"28June,1983","SwimmingPool,PodiumGarden,Carpark","$40,000,000","50%or$20,000,000",P*-3.0or2.375%,30Years(360Phase),"$186,657/Month"
0,Price(HK$)6.3M,,480,625,77%,2room(s),Southwest,,,19/05/2019, 83 SHAP PAT HEUNG ROAD,"4Towers(Tower1,2,3,5)", Nearby Kindergarten YUEN LONG; Primary 73; Secondary YUEN LONG,542Units,"13May,2009","Lounge,ChildrenPlayRoom.Gymnasium,Aerobic&YogaRoom,Spa,GamesRoom,ActivityRoom,KaraokeRoom,SnookerRoom,OutdoorSwimmingPool,Jacuzzi,Sauna","$6,300,000","60%or$3,780,000",P*-3.0or2.375%,30Years(360Phase),"$35,278/Month"
0,Price(HK$)4.7M,,325,476,68%,,,"Bright&OpenView,FountainView",,20/05/2019, 13-17 WING FAT LANE,3, Nearby Kindergarten TUEN MUN; Primary 71; Secondary TUEN MUN,348Units,"10November,1986","PrivateSwimmingPool,ChildrenPlayground,PodiumGarden","$4,700,000","60%or$2,820,000",P*-3.0or2.375%,30Years(360Phase),"$26,319/Month"
0,Price(HK$)12.8M,,609,811,75%,,,,,20/05/2019, 388 CHATHAM ROAD NORTH,2towers(Tower1andTower2), Nearby Kindergarten KOWLOON CITY; Primary 35; Secondary KOWLOON CITY,334Units,"10October,2012",,"$12,800,000","50%or$6,400,000",P*-3.0or2.375%,30Years(360Phase),"$59,730/Month"
0,Price(HK$)28M,,735,,,,,,,20/05/2019, 18A TIN HAU TEMPLE ROAD,5Blocks, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,358Units,"09December,2015",,"$28,000,000","50%or$14,000,000",P*-3.0or2.375%,30Years(360Phase),"$130,660/Month"
0,Price(HK$)8.8M,,456,570,80%,1room(s),Southwest,,,18/05/2019, 2-8 OAKLANDS PATH,2Blocks, Nearby Kindergarten CENTRAL & WESTERN; Primary 11; Secondary CENTRAL & WESTERN,95Units,"BLOCKA：16,June1960,BLOCKB：22,November1961",,"$8,800,000","56%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)7.2M,,506,644,79%,2room(s),,,,22/04/2019, 2-18 LOK KING STREET,15, Nearby Kindergarten SHATIN; Primary 91; Secondary SHATIN,"2,260Units","08May,1986(Block1-3,JubileeCourt),16October,1985(Block4-8)",,"$7,200,000","60%or$4,320,000",P*-3.0or2.375%,30Years(360Phase),"$40,318/Month"
0,Price(HK$)8.9M,,640,,,,,,,20/05/2019, 18 CASTLE PEAK ROAD TAM MEI,"3Towers,Towers9,10and11", Nearby Kindergarten YUEN LONG; Primary 74; Secondary YUEN LONG,362units,"3July,2015",,"$8,900,000","56%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)23M,,932,"1,109",84%,3room(s),Northeast,"GardenView,FountainView",1CoveredCarpark,11/05/2019, 1 KING'S PARK RISE,, Nearby Kindergarten YAU TSIM MONG; Primary 31; Secondary YAU TSIM MONG,360Units,"28December,1996",,"$23,000,000","50%or$11,500,000",P*-3.0or2.375%,30Years(360Phase),"$107,328/Month"
0,Price(HK$)24.5M,,867,"1,200",72%,3room(s),,,,03/05/2019, 1 WAN CHAI ROAD,1Block, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,237Units,"10September,2012",,"$24,500,000","50%or$12,250,000",P*-3.0or2.375%,30Years(360Phase),"$114,327/Month"
0,Price(HK$)136M,,"2,667","3,257",82%,6room(s),Southwest,PanoramicSeaView,,19/05/2019, 38 BEL-AIR AVENUE,, Nearby Kindergarten SOUTH; Primary 18; Secondary SOUTH,660Units,"10December,2004",,"$136,000,000","50%or$68,000,000",P*-3.0or2.375%,30Years(360Phase),"$634,634/Month"
0,Price(HK$)6.5M(Premium Paid),,554,712,78%,3room(s),,,,05/05/2019, 74-78 SIU LEK YUEN ROAD,3Blocks, Nearby Kindergarten SHATIN; Primary 91; Secondary SHATIN,"1,050Units","28February,1990(BlockA,B),31January,1990(BlockC)",,"$6,500,000","60%or$3,900,000",P*-3.0or2.375%,30Years(360Phase),"$36,398/Month"
0,Price(HK$)8.69M,,670,,,2room(s),,,,20/05/2019," 1 YING HONG STREET, 1-5 YING TUNG STREET","9Towers,6Houses,3DuplexBlock", Nearby Kindergarten ISLAND; Primary 98; Secondary ISLAND,"1,419Units","15September,2015",,"$8,700,000","57%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)7.01M(Premium Paid),,645,827,78%,,,,,10/04/2019, 2-6 TSUI LAM ROAD,3Blocks, Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"1,050Units","14July,1988",,"$7,010,000","60%or$4,206,000",P*-3.0or2.375%,30Years(360Phase),"$39,254/Month"
0,Price(HK$) 4.5M(Premium Not Paid),,650,854,76%,,,,,13/05/2019, 3 TIN WING ROAD,15Blocks, Nearby Kindergarten YUEN LONG; Primary 72; Secondary YUEN LONG,"6,080Units","22December,1999(BlockA-E),23April,2001(BlockF-H,J),16December,1999(BlockM-P)",,"$4,500,000","60%or$2,700,000",P*-3.0or2.375%,30Years(360Phase),"$25,199/Month"
0,Price(HK$)7.8M,,517,639,81%,2room(s),East,BuildingView,,12/05/2019," 2-16 EAST LAGUNA STREET, 1-39 LAGUNA STREET, 2-6 LAGUNA STREET, 3-11 SOUTH LAGUNA STREET, 2-4 SOUTH LAGUNA STREET",38, Nearby Kindergarten KWUN TONG; Primary 48; Secondary KWUN TONG,"8,072Units","9December,1994(Block10-12,19-23),21May,1993(Block9,18),17February,1992(Block32-38),23December,1991(Block8,17),10May,1991(Block24-31),21December,1990(Block1-7,13-16)","Lounge,ChildrenPlayground,SwimmingPool,TennisCourt,VolleyballCourt,BasketballCourt,Roller-skatingRink,SquashCourt,SnookerRoom,Gymnasium,SaunaRoom,AerobicRoom,GameRoom","$7,800,000","60%or$4,680,000",P*-3.0or2.375%,30Years(360Phase),"$43,678/Month"
0,Price(HK$)7.8M,,583,,,,,,,18/05/2019, 18 CASTLE PEAK ROAD TAM MEI,"3Towers,Towers9,10and11", Nearby Kindergarten YUEN LONG; Primary 74; Secondary YUEN LONG,362units,"3July,2015",,"$7,800,000","60%or$4,680,000",P*-3.0or2.375%,30Years(360Phase),"$43,678/Month"
0,Price(HK$)9M,,593,,,,,,,01/04/2019, 18 TSING YING ROAD,TheLaguna, Nearby Kindergarten TUEN MUN; Primary 71; Secondary TUEN MUN,"1,100Units","19July,2017",,"$9,000,000","55%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$) 7M(Premium Not Paid),,591,693,85%,,,,,25/03/2019, 8 KING TUNG STREET,5Blocks, Nearby Kindergarten WONG TAI SIN; Primary 45; Secondary WONG TAI SIN,"2,010Units","9July,2003",,"$7,000,000","60%or$4,200,000",P*-3.0or2.375%,30Years(360Phase),"$39,198/Month"
0,Price(HK$)8.98M,,322,468,69%,1room(s),,,,18/05/2019, 1 QUEEN STREET,3, Nearby Kindergarten CENTRAL & WESTERN; Primary 11; Secondary CENTRAL & WESTERN,"1,148Units","16August,2002(Block3),05February,2003(Block1,2)",,"$8,980,000","55%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)4.59M,,272,364,75%,1room(s),East,GardenView,,19/05/2019," 2 TUEN HOP STREET, 2 TUEN LUNG STREET",5, Nearby Kindergarten TUEN MUN; Primary 71; Secondary TUEN MUN,"1,240Units","04July,1988(BlockC-E),07January,1988(BlockA,B)",,"$4,600,000","60%or$2,760,000",P*-3.0or2.375%,30Years(360Phase),"$25,759/Month"
0,Price(HK$)46M,,"1,764","2,311",76%,3room(s),Southeast,"Bright&OpenView,GardenView","48FeetGarden,469FeetRoofTop,1CoveredCarpark",19/05/2019, 1 CASSIA ROAD,10Blocks, Nearby Kindergarten SHAM SHUI PO; Primary 40; Secondary SHAM SHUI PO,10Units,"16January,1997",,"$46,000,000","50%or$23,000,000",P*-3.0or2.375%,30Years(360Phase),"$214,656/Month"
0,Price(HK$)8.8M,,505,692,73%,2room(s),Northwest,GardenView,,20/05/2019, 88 O KING ROAD,, Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"5,728Units","02July,2003(Tower16,17),29May,2003(Tower11-13,15),05December,2001(Tower7-10),22January,2001(Tower1-3),20December,2000(Tower5,6)",,"$8,800,000","56%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)10M,,889,"1,118",80%,,,,1CoveredCarpark,30/03/2019, 107 CASTLE PEAK ROAD CASTLE PEAK BAY,"26Blocks,(6ofApartmentand20ofHouse)", Nearby Kindergarten TUEN MUN; Primary 71; Secondary TUEN MUN,168Units,"4October,1989",,"$10,000,000","50%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)21M,,,,,,,,,18/02/2019,,,,,,,"$21,000,000","50%or$10,500,000",P*-3.0or2.375%,30Years(360Phase),"$97,995/Month"
0,Price(HK$)7.38M(Premium Paid),,645,827,78%,,,,,10/05/2019, 22 TSING CHIN STREET,6Blocks, Nearby Kindergarten KWAI TSING; Primary 66; Secondary KWAI TSING,"2,460Units","1May,1987(BlockC),1March,1986(BlockA,B),27May,1987(BlockD-F)",,"$7,380,000","60%or$4,428,000",P*-3.0or2.375%,30Years(360Phase),"$41,326/Month"
0,Price(HK$)16.8M,,976,"1,135",86%,3room(s),East,Bright&OpenView,CoveredCarpark,06/05/2019, 555 VICTORIA ROAD,33, Nearby Kindergarten SOUTH; Primary 18; Secondary SOUTH,"1,513Units","24December,1979(Block16-18),04September,1979(Block19-24),19March,1979(Block25-27),10August,1977(Block45-48),28August,1975(Block41-44),24January,1975(Block28-40)","ChildrenPlayground,SwimmingPool,TennisCourt,PrivateGarden,Supermarket,Restaurant","$16,800,000","50%or$8,400,000",P*-3.0or2.375%,30Years(360Phase),"$78,396/Month"
0,Price(HK$)6.1M,,410,480,85%,2room(s),,BuildingView,,20/05/2019,,1,,150,25/08/1966,,"$6,100,000","60%or$3,660,000",P*-3.0or2.375%,30Years(360Phase),"$34,158/Month"
0,Price(HK$)27M,,784,"1,166",67%,2room(s),Southeast,GardenView,"1392FeetGarden,1CoveredCarpark",23/04/2019, 137-139 BLUE POOL ROAD,2Blocks, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,27Units,"12November,1992",,"$27,000,000","50%or$13,500,000",P*-3.0or2.375%,30Years(360Phase),"$125,994/Month"
0,Price(HK$)20M,,643,864,74%,3room(s),Southwest,SeaView,,12/05/2019, 38 CHERRY STREET,"3Towers(Tower1,2,3)", Nearby Kindergarten YAU TSIM MONG; Primary 32; Secondary YAU TSIM MONG,522Units,"09October,2008","OutdoorSwimmingPool,Jacuzzi,GamesRoom,Children’sPlayground,Gymnasium,AerobicRoom,MusicRoom,Lounge,LandscapedGardenandCarPark","$20,000,000","50%or$10,000,000",P*-3.0or2.375%,30Years(360Phase),"$93,329/Month"
0,Price(HK$)12.5M,,651,869,75%,3room(s),Southeast,SeaView,,20/05/2019, 9 TONG CHUN STREET,Tower1to3(Tower1, Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"1,472","17January,2006",,"$12,500,000","50%or$6,250,000",P*-3.0or2.375%,30Years(360Phase),"$58,330/Month"
0,Price(HK$)11M,,588,,,2room(s),,Bright&OpenView,,19/05/2019, 8 YUET WAH STREET,1Block, Nearby Kindergarten KWUN TONG; Primary 48; Secondary KWUN TONG,299Units,"08July,2014",,"$11,000,000","50%or$5,500,000",P*-3.0or2.375%,30Years(360Phase),"$51,331/Month"
0,Price(HK$)13.8M,,731,974,75%,4room(s),Northwest,,,09/05/2019, 8 KING LING ROAD,5, Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"2,096Units","25October,2007",,"$13,800,000","50%or$6,900,000",P*-3.0or2.375%,30Years(360Phase),"$64,397/Month"
0,Price(HK$)6M,,321,450,71%,2room(s),,,,02/05/2019," PHASE 1：, 119, 129 DOCK STREET, 7, 17, 25 MAN TAI STREET, , PHASE 2：, 26, 40 MAN TAI STREET, 21, 37 TAK MAN STREET, , PHASE 3：, 31, 39, 49, 53, 55, 57, 69 MAN TAI STREET, , PHASE 4：, 99C, 99G, 99N, 99U DOCK STREET, 6, 18, 28, 42, 54 TAK MAN STREET",25, Nearby Kindergarten KOWLOON CITY; Primary 35; Secondary KOWLOON CITY,"2,735Units","03November,1978(BlockR-V),17April,1978(BlockW-Z),03August,1977(BlockJ,K-N,P,Q),04January,1977(BlockH,I),12November,1976(BlockF,G),11August,1976(BlockA-E)",,"$6,000,000","60%or$3,600,000",P*-3.0or2.375%,30Years(360Phase),"$33,598/Month"
0,Price(HK$)11.8M,,593,751,79%,3room(s),Southeast,"Bright&OpenView,Bright&OpenView,PanoramicSeaView,PanoramicSeaView",,12/05/2019, 3 LUNG POON STREET,, Nearby Kindergarten WONG TAI SIN; Primary 45; Secondary WONG TAI SIN,"1,684Units","31March,1998",,"$11,800,000","50%or$5,900,000",P*-3.0or2.375%,30Years(360Phase),"$55,064/Month"
0,Price(HK$)29M,,901,"1,164",77%,3room(s),Southeast,MountainView,,20/05/2019, 89 POK FU LAM ROAD,, Nearby Kindergarten CENTRAL & WESTERN; Primary 11; Secondary CENTRAL & WESTERN,"2,213Units","11December,2001(Block5-6,8),29December,2000(Block1-3)",,"$29,000,000","50%or$14,500,000",P*-3.0or2.375%,30Years(360Phase),"$135,326/Month"
0,Price(HK$)5.8M,,252,450,56%,,East,MountainView,450FeetRoofTop,14/05/2019,,,,,,,"$5,800,000","60%or$3,480,000",P*-3.0or2.375%,30Years(360Phase),"$32,478/Month"
0,Price(HK$)5.6M(Premium Paid),,434,519,84%,,,,,10/05/2019, 32 FUNG SHING STREET,6Blocks, Nearby Kindergarten WONG TAI SIN; Primary 45; Secondary WONG TAI SIN,"1,584Units","28September,1982",Carpark,"$5,600,000","60%or$3,360,000",P*-3.0or2.375%,30Years(360Phase),"$31,358/Month"
0,Price(HK$)13.8M,,813,"1,053",77%,,,,,09/05/2019, 33 CASTLE PEAK ROAD SHAM TSENG,8Towers[Phase1, Nearby Kindergarten TSUEN WAN; Primary 62; Secondary TSUEN WAN,"3,345Units","22August,2002(Block8,9),30May,2002(Block6,7),31May,2005(Block1,2,3,5)",,"$13,800,000","50%or$6,900,000",P*-3.0or2.375%,30Years(360Phase),"$64,397/Month"
0,Price(HK$)10.8M,,970,"1,213",80%,3room(s),,,,16/01/2019, 9 TSING HA LANE,4, Nearby Kindergarten TUEN MUN; Primary 71; Secondary TUEN MUN,192Units,"15November,1991","Children'sPlayArea,Garden,Carpark,SwimmingPool,TennisCourt","$10,800,000","50%or$5,400,000",P*-3.0or2.375%,30Years(360Phase),"$50,397/Month"
0,Price(HK$)11.5M,,626,794,79%,3room(s),Northwest,,,19/05/2019, 18 ON LUK STREET,4Blocks, Nearby Kindergarten SHATIN; Primary 89; Secondary SHATIN,616Units,"10October,1996",,"$11,500,000","50%or$5,750,000",P*-3.0or2.375%,30Years(360Phase),"$53,664/Month"
0,Price(HK$)16M,,524,655,80%,2room(s),East,Bright&OpenView,,18/05/2019, 10 HOI FAI ROAD,6Blocks, Nearby Kindergarten YAU TSIM MONG; Primary 32; Secondary YAU TSIM MONG,650Units,"28December,2011",,"$16,000,000","50%or$8,000,000",P*-3.0or2.375%,30Years(360Phase),"$74,663/Month"
0,Price(HK$)9.5M,,665,886,75%,3room(s),,,,12/05/2019, 1 LOHAS PARK ROAD,"3Towers(Block6,7,8)", Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"1,416Units","23March,2011",,"$9,500,000","52%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)8.5M,,426,715,60%,2room(s),,Bright&OpenView,,07/05/2019, 2-4 MIN FAT STREET,1Block, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,21Units,"20March,1992",,"$8,500,000","58%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)8.27M,,333,466,71%,,,,,15/05/2019, 67-71 KING'S ROAD,1Block, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,88Units,"30April,1993",,"$8,280,000","60%or$4,968,000",P*-3.0or2.375%,30Years(360Phase),"$46,366/Month"
0,Price(HK$)8.5M,,601,801,75%,2room(s),North,Bright&OpenView,,14/05/2019, 12 BROADWAY,27Blocks, Nearby Kindergarten SHAM SHUI PO; Primary 40; Secondary SHAM SHUI PO,,,,"$8,500,000","58%or$5,000,000",P*-3.0or2.375%,30Years(360Phase),"$46,664/Month"
0,Price(HK$)17M,,955,"1,208",79%,3room(s),East,Bright&OpenView,,20/05/2019,,1,,36,08/11/1996,,"$17,000,000","50%or$8,500,000",P*-3.0or2.375%,30Years(360Phase),"$79,329/Month"
0,Price(HK$)17M,,767,963,80%,3room(s),Southeast,PanoramicSeaView,,03/05/2019, 33 TSING KING ROAD,, Nearby Kindergarten KWAI TSING; Primary 66; Secondary KWAI TSING,"3,500Units","02December,1999(Block1,7-12),08January,1999(Block2,3,3A,5,6)",,"$17,000,000","50%or$8,500,000",P*-3.0or2.375%,30Years(360Phase),"$79,329/Month"
0,Price(HK$)21M,,892,"1,321",68%,3room(s),South,Bright&OpenView,,16/05/2019, 14 FUNG FAI TERRACE,1Block, Nearby Kindergarten WAN CHAI; Primary 12; Secondary WAN CHAI,45Units,"1August,1988",,"$21,000,000","50%or$10,500,000",P*-3.0or2.375%,30Years(360Phase),"$97,995/Month"
0,Price(HK$)25M,,"1,269","1,320",96%,3room(s),South,Bright&OpenView,1CoveredCarpark,20/05/2019,,1,,48,19/07/1960,,"$25,000,000","50%or$12,500,000",P*-3.0or2.375%,30Years(360Phase),"$116,661/Month"
0,Price(HK$)11M,,712,882,81%,3room(s),East,,,13/05/2019,,1,,16,29/09/1978,,"$11,000,000","50%or$5,500,000",P*-3.0or2.375%,30Years(360Phase),"$51,331/Month"
0,Price(HK$)7.5M,,429,600,72%,2room(s),,,,26/04/2019,,1,,10,26/08/1971,,"$7,500,000","60%or$4,500,000",P*-3.0or2.375%,30Years(360Phase),"$41,998/Month"
0,Price(HK$)19.5M,,916,"1,136",81%,3room(s),Northeast,OverlookingRacecourse,1CoveredCarpark,20/05/2019,,1,,36,08/11/1996,,"$19,500,000","50%or$9,750,000",P*-3.0or2.375%,30Years(360Phase),"$90,995/Month"
0,Price(HK$)13.5M,,570,750,76%,2room(s),Southwest,BuildingView,,15/05/2019,,1,,16,13/10/1964,,"$13,500,000","50%or$6,750,000",P*-3.0or2.375%,30Years(360Phase),"$62,997/Month"
0,Price(HK$)17.8M,,659,858,77%,2room(s),Southeast,,,20/05/2019, 89 POK FU LAM ROAD,, Nearby Kindergarten CENTRAL & WESTERN; Primary 11; Secondary CENTRAL & WESTERN,"2,213Units","11December,2001(Block5-6,8),29December,2000(Block1-3)",,"$17,800,000","50%or$8,900,000",P*-3.0or2.375%,30Years(360Phase),"$83,062/Month"
0,Price(HK$)13.8M,,893,"1,196",75%,3room(s),Northwest,,,19/05/2019, 8 KING LING ROAD,5, Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,"2,096Units","25October,2007",,"$13,800,000","50%or$6,900,000",P*-3.0or2.375%,30Years(360Phase),"$64,397/Month"
0,Price(HK$)12.5M,,777,949,82%,4room(s),South,,,12/05/2019, 99 PAU CHUNG STREET,7Blocks, Nearby Kindergarten KOWLOON CITY; Primary 34; Secondary KOWLOON CITY,900Units,"21January,1998",,"$12,500,000","50%or$6,250,000",P*-3.0or2.375%,30Years(360Phase),"$58,330/Month"
0,Price(HK$)13.8M,,926,"1,234",75%,3room(s),Southeast,Bright&OpenView,,19/05/2019, 17 HUMBERT STREET,25Blocks, Nearby Kindergarten SHAM SHUI PO; Primary 40; Secondary SHAM SHUI PO,,,,"$13,800,000","50%or$6,900,000",P*-3.0or2.375%,30Years(360Phase),"$64,397/Month"
0,Price(HK$)6.6M,,408,519,79%,2room(s),West,GardenView,,15/05/2019, 12-20 KWAI YI ROAD,5, Nearby Kindergarten KWAI TSING; Primary 65; Secondary KWAI TSING,"1,264Units","26July,1983",,"$6,600,000","60%or$3,960,000",P*-3.0or2.375%,30Years(360Phase),"$36,958/Month"
0,Price(HK$)26M,,"1,218","1,535",79%,3room(s),,PanoramicSeaView,,09/04/2019, 5 SILVER STRAND BEACH ROAD,11Blocks, Nearby Kindergarten SAIKUNG; Primary 95; Secondary SAIKUNG,62Units,"16September,1993",,"$26,000,000","50%or$13,000,000",P*-3.0or2.375%,30Years(360Phase),"$121,327/Month"
